
******************************"海龟交易法则-开始"******************************
股票('002093', '国脉科技', 875291.909) 突破日期：2023-03-01
股票('002079', '苏州固锝', 1188683.785059) 突破日期：2023-03-03
股票('002077', '大港股份', 1056234.29366) 突破日期：2023-03-14
股票('002075', '沙钢股份', 953323.882704) 突破日期：2023-03-15
股票('002063', '远光软件', 1427087.146128) 突破日期：2023-03-01
股票('002061', '浙江交科', 1128768.459776) 突破日期：2023-03-15
股票('002060', '粤 水 电', 831723.038952) 突破日期：2023-02-24
股票('002057', '中钢天源', 822298.929152) 突破日期：2023-03-02
股票('002038', '双鹭药业', 762005.81388) 突破日期：2023-02-28
股票('002035', '华帝股份', 512580.389076) 突破日期：2023-03-03
股票('002019', '亿帆医药', 1151550.583144) 突破日期：2023-03-10
股票('001696', '宗申动力', 586451.728658) 突破日期：2023-03-06
股票('001203', '大中矿业', 565856.555484) 突破日期：2023-03-15
股票('000997', '新 大 陆', 1643204.202751) 突破日期：2023-03-13
股票('000969', '安泰科技', 893409.215166) 突破日期：2023-03-15
股票('000950', '重药控股', 1014444.416552) 突破日期：2023-03-16
股票('000948', '南天信息', 758659.00698) 突破日期：2023-03-01
股票('000927', '中国铁物', 1369358.026279) 突破日期：2023-03-15
股票('000917', '电广传媒', 785182.456008) 突破日期：2023-03-01
股票('000905', '厦门港务', 563774.15372) 突破日期：2023-03-15
股票('000881', '中广核技', 651059.530647) 突破日期：2023-03-15
股票('000852', '石化机械', 612518.54304) 突破日期：2023-03-02
股票('000837', '秦川机床', 733480.09378) 突破日期：2023-03-06
股票('000816', '智慧农业', 519781.94422) 突破日期：2023-03-16
股票('000813', '德展健康', 813834.270424) 突破日期：2023-03-15
股票('000810', '创维数字', 1930970.55168) 突破日期：2023-03-08
股票('000727', '冠捷科技', 731713.540528) 突破日期：2023-03-01
股票('000690', '宝新能源', 1443848.9432) 突破日期：2023-03-03
股票('000681', '视觉中国', 863543.582798) 突破日期：2023-03-02
股票('000670', '盈方微', 575085.826616) 突破日期：2023-03-15
股票('000665', '湖北广电', 733813.965045) 突破日期：2023-03-08
股票('000657', '中钨高新', 1228211.98128) 突破日期：2023-03-06
股票('000603', '盛达资源', 931496.975458) 突破日期：2023-03-06
股票('000600', '建投能源', 607154.578182) 突破日期：2023-03-03
股票('000595', '宝塔实业', 702281.226656) 突破日期：2023-03-03
股票('000566', '海南海药', 539575.681583) 突破日期：2023-03-15
股票('000557', '西部创业', 771237.668742) 突破日期：2023-03-01
股票('000553', '安道麦A', 2203192.270532) 突破日期：2023-03-15
